lid,license_number,license_type,tier,name,licensee,address,zip,municipality,county,zone_id,miles_from_kop,expiration_date,place_id,website,lat,lng,primary_type
DE7f4b33cdd9,,,core,Purple Parrot Grill Beach Haus & Biergarten,,"134 Rehoboth Ave, Rehoboth Beach, DE 19971","19971,",Rehoboth Beach,Sussex County,rehoboth_beach,,,ChIJJ_FCQmm2uIkR5MRE7EXVAcA,http://ppgrill.com/,38.7159092,-75.0801185,bar_and_grill
DE7f5a8108c0,,,core,Mc Laren's Irish Pub,,"1119 Churchmans Rd, Newark, DE 19713","19713,",Newark,New Castle County,newark_de,,,ChIJ_enIOhsBx4kRP1LSv13rlO4,,39.6899431,-75.65879009999999,irish_pub
DE7f6337f622,,,core,Apothecary Brewing Co.,,"2703 Philadelphia Pike Ste A, Claymont, DE 19703","19703,",Union Street,New Castle County,wilmington,,,ChIJOe9p7jrjxokRLHGAJXFndjg,https://www.apothecarybrewing.com/,39.7956913,-75.46837289999999,brewery
DE7fef51d322,,,core,Emmanuel's Restaurant,,"33711 Wescoats Rd, Lewes, DE 19958","19958,",Savannah Road,Sussex County,lewes,,,ChIJrftwBrq5uIkR8DDp0C9Lh_o,http://www.emmanuels.online/,38.7514678,-75.16203949999999,breakfast_restaurant
DE80dea6d966,,,core,Iron Hill Brewery & Restaurant - Wilmington,,"620 Justison St, Wilmington, DE 19801","19801,",Trolley Square,New Castle County,wilmington,,,ChIJ5XGunGT9xokRzknld6T0c4Y,https://ironhillbrewery.com/,39.733481499999996,-75.5604462,brewery
DE814bedb275,,,core,Nifty Fifty's (Newark),,"1365 Marrows Rd, Newark, DE 19711","19711,",Newark,New Castle County,newark_de,,,ChIJh20SgGerx4kRwGwEBaxPGr8,http://niftyfiftys.com/,39.68414,-75.73295759999999,restaurant
DE814c0602ca,,,core,Tandoori Hut,,"1401 N Dupont Hwy, New Castle, DE 19720","19720,",New Castle,New Castle County,new_castle_de,,,ChIJ68LkNBkDx4kR_Q-aenKnhzo,https://splendorous-banoffee-89c20d.netlify.app/,39.689539599999996,-75.5829555,restaurant
DE81580cd48f,,,core,Volunteer Brewing Company,,"116 W Main St, Middletown, DE 19709","19709,",Greenville,New Castle County,hockessin_greenville,,,ChIJly_CAHSgx4kRG2Csrm4Kkh0,http://www.volunteerbrewing.com/,39.4492645,-75.7194595,brewery
DE81960c2e6e,,,core,Tonic Seafood & Steak,,"111 W 11th St, Wilmington, DE 19801","19801,",Trolley Square,New Castle County,wilmington,,,ChIJWyvThT_9xokRf65T8nW3PtQ,http://tonicsns.com/?utm_source=extnet&utm_medium=yext&y_source=1_NTkyNzgxNjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,39.7473935,-75.5487835,steak_house
DE82cbc70570,,,core,The Mayne Dish,,"2202 Kirkwood Hwy, Wilmington, DE 19805","19805,",Elsmere,New Castle County,new_castle_de,,,ChIJt_XYwPn9xokRu7GDkKyBCls,http://www.themaynedish.com/,39.737988800000004,-75.6104494,restaurant
DE832e5754e7,,,core,Red Robin Gourmet Burgers and Brews,,"101 W Main St, Newark, DE 19702","19702,",Glasgow,New Castle County,newark_de,,,ChIJsUh5sCkBx4kRQc6MsGheQgA,https://www.redrobin.com/locations/de/newark/christiana-657,39.6680108,-75.666417,restaurant
DE835535c9d4,,,core,ICONZ Bar and Lounge,,"500 Greenhill Ave, Wilmington, DE 19805","19805,",Trolley Square,New Castle County,wilmington,,,ChIJh96wnqH9xokRVVo5jGhTuzI,,39.7528943,-75.5791036,bar
DE837a19ec46,,,core,Blue Crab Grill,,"322 Suburban Dr, Newark, DE 19711","19711,",Newark,New Castle County,newark_de,,,ChIJq4pYn2apx4kRsCJ63XlPwhQ,http://www.bluecrabgrillde.com/,39.6682741,-75.77783079999999,seafood_restaurant
DE83d45b779c,,,core,Honest Indian Restaurant,,"3100 Naamans Rd #1, Wilmington, DE 19810","19810,",Centreville,New Castle County,hockessin_greenville,,,ChIJ5e51Jir7xokRAi8sQIrMJy4,https://honestdelaware.com/?utm_source=google,39.829377,-75.5369043,indian_restaurant
DE844dda363d,,,core,Harry's Savoy Grill,,"2020 Naamans Rd, Wilmington, DE 19810","19810,",Centreville,New Castle County,hockessin_greenville,,,ChIJ6Uk8ZuzkxokRZISVa-VdJ-0,https://www.harryshospitalitygroup.com/harrys-savoy-grill/,39.8238258,-75.49694819999999,american_restaurant
DE84da41945d,,,core,Cheddar's Scratch Kitchen,,"1325 Churchmans Rd, Newark, DE 19713","19713,",Christiana,New Castle County,newark_de,,,ChIJSdhoyz4Bx4kRmXZ4kmZ4aio,https://www.cheddars.com/locations/de/newark/christiana-center-pointe-plaza/2217?cmpid=br:csk_ag:ie_ch:loc_ca:CSKGMB_sn:gmb_gt:newark-de-2217_pl:locurl_rd:1184,39.6918505,-75.66540169999999,american_restaurant
DE85169f40df,,,core,DARNELL'S CAS BAR,,"216 S Heald St, Wilmington, DE 19801","19801,",Riverfront,New Castle County,wilmington,,,ChIJ2WHIrx39xokRaakxjT-s4Nk,,39.73131600000001,-75.542211,bar
DE85a469c428,,,core,Brew HaHa!,,"3838 Kennett Pike, Wilmington, DE 19807","19807,",Greenville,New Castle County,hockessin_greenville,,,ChIJk_qHfEr8xokRclbs3DrSwoQ,http://www.brewhaha.com/,39.775199799999996,-75.5972373,coffee_shop
DE8635dc9578,,,core,Birdie's Links and Drinks,,"320 Auto Park Dr, Middletown, DE 19709","19709,",Middletown,New Castle County,middletown_de,,,ChIJB0fvL_ehx4kRUpixCcj_m6Q,http://www.birdieslinks.com/,39.443070999999996,-75.732216,restaurant
DE8656fe60e2,,,core,Southeast Kitchen,,"1901 Delaware Ave, Wilmington, DE 19806","19806,",Trolley Square,New Castle County,wilmington,,,ChIJpzC1awX9xokRT-undxiSXXw,https://www.southeastkitchen.net/,39.759910999999995,-75.564278,asian_restaurant
DE86cd5b00ee,,,core,Cinemark Christiana and XD,,"1200 Christiana Mall, Newark, DE 19702","19702,",Christiana,New Castle County,newark_de,,,ChIJX6mt7zwBx4kRiYfXKeDw1FY,https://www.cinemark.com/theatres/de-newark/cinemark-christiana-and-xd?utm_medium=organic&utm_source=gmb&utm_campaign=local_listing_theater&y_source=1_MTc0OTMwNjctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,39.6811936,-75.6502897,movie_theater
DE87d50e5fc4,,,core,QDOBA Mexican Eats,,"58 E Main St, Newark, DE 19711","19711,",Main Street,New Castle County,newark_de,,,ChIJtcu3UTCqx4kRoltdmImb05g,https://locations.qdoba.com/us/de/newark/58-e-main-st?utm_medium=organic&utm_source=google&utm_campaign=google_maps&utm_content=website&utm_term=1718,39.6833597,-75.751175,mexican_restaurant
DE89e1fcdd9d,,,core,Katanas • Sushi & Mex Grill,,"620 Plaza Dr, Newark, DE 19702","19702,",Christiana,New Castle County,newark_de,,,ChIJ1cHIqmepx4kRWfSfg7V2LQs,https://katanasde.com/,39.6275707,-75.74631219999999,restaurant
DE8ac215d941,,,core,Hibachi Grill & Supreme Buffet,,"730 Peoples Plaza, Newark, DE 19702","19702,",Glasgow,New Castle County,newark_de,,,ChIJISPvfm-ox4kR5Bcr_BsJPEQ,http://www.hibachipeoplesplaza.com/,39.6024771,-75.747439,buffet_restaurant
DE8b7e783f71,,,core,Big Fish Seafood Market,,"20312 Coastal Hwy Unit 1, Rehoboth Beach, DE 19971","19971,",Rehoboth Beach,Sussex County,rehoboth_beach,,,ChIJsxkUsT62uIkRR_8M6pa08CI,http://www.bigfishgrillmarket.com/,38.7104808,-75.0984131,meal_takeaway
DE8bd76cd40d,,,core,Mid County Lanes and Entertainment,,"875 N Broad St, Middletown, DE 19709","19709,",Middletown,New Castle County,middletown_de,,,ChIJP-y9PHygx4kRtUF9gxQuZPA,https://www.midcountylanes.com/,39.460984499999995,-75.71867329999999,bowling_alley
DE8bec7430f6,,,core,Bellevue Diner,,"703 Philadelphia Pike, Wilmington, DE 19809","19809,",Claymont,New Castle County,new_castle_de,,,ChIJqQtVDHXjxokRZOQ8UKCGGNI,http://bellevuedinerde.com/,39.7703665,-75.5017392,american_restaurant
DE8c0122f1b8,,,core,Chiles Locos Mexican Food,,"204 W 10th St, Wilmington, DE 19801","19801,",Market Street,New Castle County,wilmington,,,ChIJgetofNP9xokRo9nImUQ2fao,https://chileslocosmexicanfood.com/,39.7460965,-75.5493491,restaurant
DE8c532f61ea,,,core,Al Toque,,"20880 Coastal Hwy, Dewey Beach, DE 19971","19971,",Coastal Highway,Sussex County,dewey_beach,,,ChIJ0XlDk2a3uIkR-ESlj4zMdyg,,38.7020809,-75.08276819999999,latin_american_restaurant
DE8d54dcd2ba,,,core,The Carriage House Bar + Lounge,,"805 N Broom St, Wilmington, DE 19806","19806,",Trolley Square,New Castle County,wilmington,,,ChIJGxJLbIz9xokRRPBFkENnx6w,https://www.facebook.com/The-Carriage-House-Bar-Lounge-111956328087631/,39.7504209,-75.56388520000002,lounge_bar
DE8d89f7fb4b,,,core,La Hermosa Mexican restaurant,,"2707 Philadelphia Pike, Claymont, DE 19703","19703,",Claymont,New Castle County,new_castle_de,,,ChIJPaCWIwDjxokRsDE2aCBlYsI,https://lahermosamexicanrestaurantde.com/,39.7952675,-75.4677402,mexican_restaurant
DE8e1248edd5,,,core,Outback Steakhouse,,"19917 Sea Blossom Blvd, Rehoboth Beach, DE 19971","19971,",Rehoboth Beach boardwalk,Sussex County,rehoboth_beach,,,ChIJM3HEnmW2uIkR8V38rM2e1nw,https://locations.outback.com/delaware/rehoboth-beach/19917-sea-blossom-boulevard?utm_source=gmb&utm_medium=local_search&utm_campaign=website_cta&y_source=1_MTU1MDI0MDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,38.716020199999996,-75.1079081,steak_house
DE8e9e339b4c,,,core,Lewes Oyster House,,"108 2nd St #1, Lewes, DE 19958","19958,",Second Street,Sussex County,lewes,,,ChIJrRXs0Ue3uIkRMev1lzp-SC4,https://lewesoyster.com/,38.7749235,-75.13928299999999,restaurant
DE8ead3c7682,,,core,Kelly's Logan House,,"1701 Delaware Ave #2329, Wilmington, DE 19806","19806,",Trolley Square,New Castle County,wilmington,,,ChIJmQziAxD9xokRBq_vmvwHTxE,http://www.loganhouse.com/,39.7582504,-75.5623765,pub
DE8f0c7b8ebd,,,core,Go Fish!,,"24 Rehoboth Ave, Rehoboth Beach, DE 19971","19971,",Rehoboth Avenue,Sussex County,rehoboth_beach,,,ChIJY4gFx262uIkRbd7e3ycCC3I,https://gofishrehoboth.com/?utm_source=google,38.7162543,-75.0769248,fish_and_chips_restaurant
DE8f4f4d1b7f,,,core,El Trébol Tex Mex Restaurant,,"707 Pulaski Hwy, Bear, DE 19701","19701,",Bear,New Castle County,newark_de,,,ChIJ7WxronkHx4kRphMmvQXAGU0,https://eltreboltexmexrestaurant.com/,39.646222699999996,-75.63753299999999,restaurant
DE9069992c03,,,core,Derby’s Bar & Restaurant,,"840 Kohl Ave, Middletown, DE 19709","19709,",Middletown,New Castle County,middletown_de,,,ChIJvVN-xhKhx4kR-WwAorj0vwE,https://www.derbysrestaurantbar.com/,39.4413759,-75.7419623,restaurant
DE90b6e935e9,,,core,Kathy's Crab House,,"107 5th St, Delaware City, DE 19706","19706,",Delaware City,New Castle County,new_castle_de,,,ChIJ60e5_okFx4kRk_Hbwr0AH4w,http://dineatkathys.com/,39.5705414,-75.5918121,seafood_restaurant
DE910298c9e8,,,core,Charlie's Pizza,,"2703 Philadelphia Pike, Claymont, DE 19703","19703,",Claymont,New Castle County,new_castle_de,,,ChIJKxNtZojjxokR7RK1ekCqgeQ,,39.7954582,-75.4684633,pizza_restaurant
DE914999684c,,,core,BBC Tavern and Grill,,"4019 Kennett Pike, Greenville, DE 19807","19807,",Hockessin,New Castle County,hockessin_greenville,,,ChIJM8F_Pzb8xokRWmVDufKQxsY,http://www.bbctavernandgrill.com/,39.7804439,-75.5988612,bar_and_grill
DE9160afacaf,,,core,Ioannoni's Specialty Sandwiches,,"624 E Basin Rd, New Castle, DE 19720","19720,",New Castle,New Castle County,new_castle_de,,,ChIJsZTyjqIDx4kRLRtk_DjVGy8,http://www.ioannonis.com/,39.6712949,-75.5834282,sandwich_shop
DE926d17ef76,,,core,Rancho Azteca | Mexican Restaurant,,"222 Delaware St, New Castle, DE 19720","19720,",New Castle,New Castle County,new_castle_de,,,ChIJs8Zd1VsDx4kRASuOMVc5Z4Q,https://ranchoaztecamexicanrestaurantde.com/,39.6597954,-75.56427889999999,mexican_restaurant
DE92e8c50e1a,,,core,Culinaria Restaurant,,"1812 Marsh Rd, Wilmington, DE 19810","19810,",Claymont,New Castle County,new_castle_de,,,ChIJZeTLyqHkxokR7RX_3hgFpSk,http://www.culinariarestaurant.com/,39.8039999,-75.5043795,american_restaurant
DE931db236f8,,,core,Vita Nova Restaurant,,"Trabant University Center, 17 W Main St, Newark, DE 19716","19716,",Main Street,New Castle County,newark_de,,,ChIJZ64RHzKqx4kR0Ve_TNkLIUQ,http://www.lerner.udel.edu/departments/hrim/vita-nova-restaurant,39.6824374,-75.75432719999999,fine_dining_restaurant
DE9373a73667,,,core,Rice Restaurant,,"2015 Limestone Rd, Wilmington, DE 19808","19808,",Pike Creek,New Castle County,hockessin_greenville,,,ChIJJUKJ3McBx4kREaMCnKdir7w,http://rice2015.com/,39.7214271,-75.65512129999999,sushi_restaurant
DE93a0402d91,,,core,Sunny Bay Cafe,,"236 Rehoboth Ave, Rehoboth Beach, DE 19971","19971,",Rehoboth Avenue,Sussex County,rehoboth_beach,,,ChIJfWlcN8-3uIkRpOx0g9-BZ8Q,https://www.sunnybaycaferb.com/,38.7155506,-75.0841335,restaurant
DE93e13a0a09,,,core,Opa! Opa!,,"7A Trolley Square, Wilmington, DE 19806","19806,",Trolley Square,New Castle County,wilmington,,,ChIJ-Y8XERD9xokReyf7_pYEhak,https://opaopagyros.com/,39.757722,-75.5615998,greek_restaurant
DE94385cafe3,,,core,Newport Family Restaurant in Graystone Plaza,,"601 W Newport Pike, Wilmington, DE 19804","19804,",New Castle,New Castle County,new_castle_de,,,ChIJpQBU8iECx4kR8r-xTEoOK1Q,http://newportfamilyrestaurant.com/,39.714456,-75.615479,diner
DE94b0c1f55d,,,core,Casapulla's Glasgow Subs,,"2480 Glasgow Ave, Newark, DE 19702","19702,",Glasgow,New Castle County,newark_de,,,ChIJdTKV2G6ox4kR6-2_DjtUO1o,https://www.facebook.com/glasgowcasapullas/,39.602604,-75.744788,sandwich_shop
DE94b10a7fb7,,,core,Aunt Berta's Kitchen of Hockessin,,"7288 Lancaster Pike, Hockessin, DE 19707","19707,",Hockessin,New Castle County,hockessin_greenville,,,ChIJuaJrwFX_xokRSwPNkkMTnfQ,https://auntbertaskitchen.com/hockessin?utm_source=google,39.787081799999996,-75.6929408,soul_food_restaurant
DE94c6e36983,,,core,Taverna Newark,,"121 E Main St, Newark, DE 19711","19711,",Main Street,New Castle County,newark_de,,,ChIJ0R6ahjqqx4kRFzeySIm_Ixs,https://www.tavernapdg.com/,39.6832557,-75.7482735,italian_restaurant
DE94d9c5de8b,,,core,Faire Cafe,,"216 W 9th St, Wilmington, DE 19801","19801,",Market Street,New Castle County,wilmington,,,ChIJid_2wY79xokRVTku5fcHm18,https://www.fairecafe.com/,39.7452992,-75.5502551,cafe
DE950e730de5,,,core,Pig & Publican,,"516 E Savannah Rd, Lewes, DE 19958","19958,",Second Street,Sussex County,lewes,,,ChIJr6BrQ0u3uIkRYP_PUj5tb3o,http://www.pigandpublican.com/,38.7777422,-75.1360479,bar_and_grill
DE9552135365,,,core,Blaque Label Lounge,,"1505 N Dupont Hwy, New Castle, DE 19720","19720,",New Castle,New Castle County,new_castle_de,,,ChIJm2oCFAADx4kRJERUEYkyS2Y,,39.691338099999996,-75.581709,bar
DE9582dd440a,,,core,301 Plaza Restaurant,,"921 Middletown Warwick Rd, Middletown, DE 19709","19709,",Townsend,New Castle County,middletown_de,,,ChIJO0F-aX2hx4kRk0aO2zSinsY,https://www.facebook.com/301PlazaRestaurant/,39.4383043,-75.752613,diner
DE95fd6ac85a,,,core,"La Tonalteca - Hockessin,DE",,"700 Lantana Dr, Hockessin, DE 19707","19707,",Hockessin,New Castle County,hockessin_greenville,,,ChIJhejrmIn_xokRuVmNDA5Pohw,https://latonalteca.com/restaurant/hockessin/,39.774653199999996,-75.7106306,mexican_restaurant
DE9616256967,,,core,Magnolia Lounge & Events,,"16 Van Dyke Dr, New Castle, DE 19720","19720,",Bear,New Castle County,newark_de,,,ChIJTW58oW4Dx4kRtx89x86bggM,,39.6732898,-75.5662196,bar
DE9619667499,,,core,Revelation Craft Brewing,,"37251 Rehoboth Ave, Rehoboth Beach, DE 19971","19971,",Rehoboth Beach,Sussex County,rehoboth_beach,,,ChIJMYyy-Ui2uIkR3NjXZsber7I,http://www.revbeer.com/,38.713653799999996,-75.0969532,brewery
DE96392448fe,,,core,Indigo,,"44 Rehoboth Ave, Rehoboth Beach, DE 19971","19971,",Rehoboth Beach boardwalk,Sussex County,rehoboth_beach,,,ChIJwR2cuG62uIkRqdVXSpBfUjU,http://www.indigorehoboth.com/,38.7162339,-75.0776196,indian_restaurant
DE969bfaff94,,,core,Cilantro Cocina de Mexico,,"120 Rehoboth Ave, Rehoboth Beach, DE 19971","19971,",Rehoboth Beach boardwalk,Sussex County,rehoboth_beach,,,ChIJ42kLRGm2uIkRd3I4aRhVsQ8,http://www.cilantrococinademexico.com/,38.7159974,-75.0795691,mexican_restaurant
DE96d3f4809e,,,core,Embers Restaurant & Bar,,"630 Naamans Rd E, Claymont, DE 19703","19703,",Claymont,New Castle County,new_castle_de,,,ChIJhx5SLTDlxokRWNKrhBOnPis,,39.8150365,-75.4569582,restaurant
DE96f3fbf01a,,,core,Hibachi Grill & Supreme Sushi Buffet,,"4403 Kirkwood Hwy, Wilmington, DE 19808","19808,",Pike Creek,New Castle County,hockessin_greenville,,,ChIJz7m_rMUBx4kROeU0MhgEvoM,,39.728460999999996,-75.654186,sushi_restaurant
DE973367f87d,,,core,Sully's Irish Pub,,"12 W Main St, Middletown, DE 19709","19709,",Middletown,New Castle County,middletown_de,,,ChIJcQN_gXagx4kRBWNQcwyANFY,,39.449413299999996,-75.7171249,irish_pub
DE97601b60f6,,,core,Ristorante Attilio,,"1900 Lancaster Ave, Wilmington, DE 19805","19805,",Trolley Square,New Castle County,wilmington,,,ChIJncDUjHX9xokRCPPlzM3Usu4,https://ristoranteattilio.com/,39.7462667,-75.5737123,restaurant
DE97fd5fcd20,,,core,Ron Jaworski's Back Creek Golf Club,,"101 Back Creek Dr, Middletown, DE 19709","19709,",Middletown,New Castle County,middletown_de,,,ChIJFfwY8iihx4kRb4V5UNCnrzI,https://backcreekgc.com/,39.5009775,-75.7602848,golf_course
DE9820784853,,,core,Sapporo Soul Ramen & Sushi,,"259 S Main St, Newark, DE 19711","19711,",Main Street,New Castle County,newark_de,,,ChIJKQ5iIimrx4kR2lyKd38ceVU,https://sapporosoulramen.com/,39.676518699999995,-75.7625314,japanese_restaurant
DE98501eeb65,,,core,Washington Street Ale House,,"1206 Washington St, Wilmington, DE 19801","19801,",Trolley Square,New Castle County,wilmington,,,ChIJKTHB0T_9xokRGTokGjJczsQ,http://www.wsalehouse.com/,39.7491147,-75.5502686,bar
DE985450b059,,,core,Two Stones Pub,,"1203 Christiana Rd, Newark, DE 19713","19713,",Main Street,New Castle County,newark_de,,,ChIJBR0bw_Cpx4kR7blgujlmkh0,https://twostonespub.com/,39.6746281,-75.680019,restaurant
DE9874a99580,,,core,Above the Dunes,,"101 S Boardwalk Fl 2, Rehoboth Beach, DE 19971","19971,",Rehoboth Avenue,Sussex County,rehoboth_beach,,,ChIJ0WWzfBO3uIkR6KU4xS-FJdc,https://www.abovethedunes.com/,38.71553,-75.07619,restaurant
DE98bc222a48,,,core,Three Notch'd Brewery & Craft Kitchen - Rehoboth Beach,,"19815 Coastal Hwy, Rehoboth Beach, DE 19971","19971,",Rehoboth Beach,Sussex County,rehoboth_beach,,,ChIJm8LX-py3uIkR-OTc4gY3B0o,https://threenotchdbrewing.com/,38.716243899999995,-75.1088899,brewpub
DE992ef292d6,,,core,Midway Cafe Restaurant,,"18585 Coastal Hwy #14, Rehoboth Beach, DE 19971","19971,",Midway,Sussex County,rehoboth_beach,,,ChIJ4QPUBAC3uIkR10QL2yt1uuE,,38.7372169,-75.1409662,restaurant
DE99a710355f,,,core,Dogfish Head Chesapeake & Maine,,"316 Rehoboth Ave, Rehoboth Beach, DE 19971","19971,",Rehoboth Avenue,Sussex County,rehoboth_beach,,,ChIJ51F9mUG2uIkRUpW9GIKZkuc,https://www.dogfish.com/visit/chesapeake-and-maine,38.7153089,-75.0869362,seafood_restaurant
DE99d7b97137,,,core,Farmer & The Cow,,"801 N Market St, Wilmington, DE 19801","19801,",Trolley Square,New Castle County,wilmington,,,ChIJq6q34Gn9xokRD9pfvBHpNYw,http://www.farmerandthecow.com/,39.743714,-75.5494459,restaurant
DE99e15e6260,,,core,Angel’s Family Restaurant,,"2222 Silverside Rd, Wilmington, DE 19810","19810,",Claymont,New Castle County,new_castle_de,,,ChIJf4CaOLrlxokRZLHHTn6814U,https://angelsrestaurantde.com/,39.8036816,-75.50883499999999,american_restaurant
DE9a2692b588,,,core,Vino Del Mar,,"1201 Savannah Rd, Lewes, DE 19958","19958,",Second Street,Sussex County,lewes,,,ChIJtSQfZgC3uIkR2vMOUjm9IhM,https://vino-del-mar.com/,38.7622974,-75.1526451,wine_bar
DE9a5fedb6cd,,,core,Chickie’s & Pete’s,,"801 Shipyard Dr, Wilmington, DE 19801","19801,",Riverfront,New Castle County,wilmington,,,ChIJ_UtESQD9xokRrHzriwsqPcA,,39.732126,-75.56391219999999,sports_bar
DE9a79cd0f8e,,,core,Aqua Bar & Grill,,"57 Baltimore Ave, Rehoboth Beach, DE 19971","19971,",Rehoboth Beach,Sussex County,rehoboth_beach,,,ChIJV7cFF2m2uIkRw6DPo_wHIqY,http://www.aquarehoboth.com/,38.7170924,-75.0815873,american_restaurant
DE9ad99e02f1,,,core,Jerk and Jambalaya,,"70 Rehoboth Ave, Rehoboth Beach, DE 19971","19971,",Rehoboth Avenue,Sussex County,rehoboth_beach,,,ChIJqf0pLgC3uIkRfNI8oa8OXkY,http://www.jerkjambalaya.com/,38.7158778,-75.0785343,restaurant
DE9b408d2815,,,core,"Just to Serve You, DE",,"1828 W 11th St, Wilmington, DE 19805","19805,",Elsmere,New Castle County,new_castle_de,,,ChIJ_1MKpg79xokRlpzPUP-1HC4,,39.7545973,-75.5676295,soul_food_restaurant
DE9b476a0a77,,,core,Atexquita Restaurant Mexican Middletown,,"4456 Summit Bridge Rd, Middletown, DE 19709","19709,",Middletown,New Castle County,middletown_de,,,ChIJgf0aeZEJx4kRqB6N-yqOEAI,https://atexquitanewark.square.site/,39.5126741,-75.71235500000002,mexican_restaurant
DE9b66c36e10,,,core,E Squared Cigar Sports Bar,,"3616 Kirkwood Hwy #5124, Wilmington, DE 19808","19808,",Glasgow,New Castle County,newark_de,,,ChIJ__-v6-MBx4kRDzwC0gjxe_o,https://www.esquaredcigarbar.com/,39.7339494,-75.63683619999999,store
DE9b6bd4d8c7,,,core,Salt Air,,"50 Wilmington Ave, Rehoboth Beach, DE 19971","19971,",Rehoboth Avenue,Sussex County,rehoboth_beach,,,ChIJNzYG1Gu2uIkRYnosFWlU5TI,http://www.saltairrestaurant.com/,38.7151302,-75.0810539,american_restaurant
DE9b9a033447,,,core,Rocco Italian Grill & Sports Bar,,"701 N Union St, Wilmington, DE 19805","19805,",Trolley Square,New Castle County,wilmington,,,ChIJHwmu_Ar9xokRuRhoJ50uYbc,http://roccoitaliangrill.com/,39.7517184,-75.57165049999999,sports_bar
DE9b9b181b31,,,core,Blackwall at the Beach,,"52 Rehoboth Ave B, Rehoboth Beach, DE 19971","19971,",Rehoboth Avenue,Sussex County,rehoboth_beach,,,ChIJB9Y47K-3uIkRD3-2SwW86Ts,https://www.blackwallhitchrehoboth.com/?utm_source=Google&utm_medium=GBP&utm_campaign=Website+Button,38.7160934,-75.077851,seafood_restaurant
DE9bb9e13eec,,,core,Quinn's Cafe,,"7288 Lancaster Pike #2, Hockessin, DE 19707","19707,",Hockessin,New Castle County,hockessin_greenville,,,ChIJu2j7CHX_xokRPV4zyTr4pKM,http://www.quinnscafe.com/,39.787307299999995,-75.6928899,brunch_restaurant
DE9bc5cf0ee1,,,core,Carusos Bistro,,"264 Dove Run Boulevard, Middletown, DE 19709","19709,",Townsend,New Castle County,middletown_de,,,ChIJSSStBvMKx4kRep2hgwE8MWU,https://carusosbistrode.com/,39.4543049,-75.68734549999999,pizza_restaurant
DE9c5b15679e,,,core,George's Bar,,"Claymont, DE 19703","19703,",Centreville,New Castle County,hockessin_greenville,,,ChIJJ171cQ3kxokR-Aft9IgbwJw,,39.8048307,-75.455575,bar
DE9c9df4c529,,,core,Wilmington Diner,,"407 Marsh Rd, Wilmington, DE 19809","19809,",Claymont,New Castle County,new_castle_de,,,ChIJI8VQ4SPjxokReHWHwC_OpSA,https://wilmingtondinerde.com/,39.767507699999996,-75.50877919999999,diner
DE9cce294aa5,,,core,Odessa Diner,,"3147 Dupont Pkwy, Middletown, DE 19709","19709,",Middletown,New Castle County,middletown_de,,,ChIJnYGNydsLx4kRcdWs6neJv0Q,,39.448598,-75.66506079999999,diner
DE9cfa27979f,,,core,Ole Tapas Lounge and Restaurant,,"1126 Capitol Tr, Newark, DE 19711","19711,",Main Street,New Castle County,newark_de,,,ChIJseo8UJ0Ax4kRUHbZrkEi5CY,https://www.oletapaslounge.com/,39.696189,-75.712722,spanish_restaurant
DE9d3a75157c,,,core,Mex A Mex,,"4737 Concord Pike #810, Wilmington, DE 19803","19803,",Centreville,New Castle County,hockessin_greenville,,,ChIJc6kgWCP7xokRh4BLpmprvOQ,http://mexamexde.com/,39.8240988,-75.54400729999999,tex_mex_restaurant
DE9e2178f030,,,core,Alex's Seafood Restaurant & Retail Located in The New Castle Farmers Market,,"110 N Dupont Hwy, New Castle, DE 19720","19720,",Delaware City,New Castle County,new_castle_de,,,ChIJPyrEiewDx4kRoa8NeUcZ1Mk,http://www.alexsseafood.com/,39.666839599999996,-75.6001416,seafood_restaurant
DE9e3cb8e9b5,,,core,Kabab and Curry,,"4704 Limestone Rd, Wilmington, DE 19808","19808,",Pike Creek,New Castle County,hockessin_greenville,,,ChIJPWSYPMQBx4kR9zUnj8jVUDo,https://kababandcurrydelaware.com/,39.7392994,-75.6926462,restaurant
DE9ed42a4dd8,,,core,Dos Locos,,"208 Rehoboth Ave, Rehoboth Beach, DE 19971","19971,",Rehoboth Beach,Sussex County,rehoboth_beach,,,ChIJo8NUj2m2uIkRj-Cr0mEqtJo,https://doslocos.com/,38.7157358,-75.0821717,mexican_restaurant
DE9f130c056c,,,core,Buckley's Tavern,,"5812 Kennett Pike, Wilmington, DE 19807","19807,",Riverfront,New Castle County,wilmington,,,ChIJHfXSAP37xokRqkWCjvj6qGQ,http://www.buckleystavern.com/,39.8226109,-75.6175927,american_restaurant
DE9f42e01b0e,,,core,Grotto Pizza,,"5 S Boardwalk, Rehoboth Beach, DE 19971","19971,",Rehoboth Beach boardwalk,Sussex County,rehoboth_beach,,,ChIJKf6ddLS3uIkRwxa3M1V0a1g,http://grottopizza.com/,38.7163506,-75.0761591,pizza_restaurant
DE9f4c355df7,,,core,Feby's Fishery,,"3701 Lancaster Pike, Wilmington, DE 19805","19805,",Greenville,New Castle County,hockessin_greenville,,,ChIJD2aN9779xokRJTwB8ajhgcw,http://www.febysfishery.com/,39.755007899999995,-75.5941192,seafood_restaurant
